Num,lat,lon,value,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
498,32.33333333,101.6,73.77769,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
499,32.33333333,101.6,104.32779,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
500,32.33333333,101.6,38.63267,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
501,32.33333333,101.6,29.81537,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
502,32.33333333,101.6,36.52148,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
503,32.33333333,101.6,40.99223,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
504,32.33333333,101.6,22.98506,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
505,32.33333333,101.6,2.99089,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
506,32.33333333,101.6,22.48831,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
507,32.33333333,101.6,11.68401,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
508,32.33333333,101.6,19.88038,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
509,32.33333333,101.6,26.08974,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
510,32.33333333,101.6,14.41613,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
511,32.33333333,101.6,52.0449,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
512,32.33333333,101.6,16.89988,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
513,32.33333333,101.6,50.43047,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
514,32.33333333,101.6,41.73735,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
515,32.33333333,101.6,10.24552,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
516,32.33333333,101.6,16.95163,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
517,32.33333333,101.6,14.46789,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
518,32.33333333,101.6,24.03031,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
519,32.33333333,101.6,17.57257,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
520,32.33333333,101.6,20.92563,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
521,32.33333333,101.6,16.08232,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
522,32.33333333,101.6,11.11483,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
523,32.33333333,101.6,7.01664,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
524,32.33333333,101.6,11.73576,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
525,32.33333333,101.6,16.45488,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
526,32.33333333,101.6,28.87362,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
527,32.33333333,101.6,16.70326,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
528,32.33333333,101.6,20.30469,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
529,32.33333333,101.6,9.3762,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
530,32.33333333,101.6,3.66359,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
531,32.33333333,101.6,21.174,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
532,32.33333333,101.6,16.20651,2.476521,659.431,721,87.27338,8583,568.4334,0.3916667,153.475,9.05,-6.25,0.1784,1.25,6.4,42,43,15,26,46.4,5.6,1000,137.075,15.8304,0.1377859,2049,1.713641,0.516,0.1234091,0.2924919,11.48627,16.96523,1.466285,66.63283,19.00945,0.8880476,0.09207917
533,44.23083333,-71.33916667,2.33817,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
534,44.23083333,-71.33916667,1.64239,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
535,44.23083333,-71.33916667,0.48568,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
536,44.23083333,-71.33916667,4.41091,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
537,44.23083333,-71.33916667,0.88535,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
538,44.23083333,-71.33916667,0.42295,3.690135,986.8005,1456,10.53965,14804,565.7559,0.3333333,145.3333,9.808333,-1.058333,0.2018,0.97,4.9,67,28,5,19,48.1,5,900,192.367,28.0831,0.1936682,7294,1.134353,0.596,0.07685639,0.3525577,11.20652,16.35525,1.356794,66.95042,16.1476,0.5564016,0.4453336
539,40.05,-105.5833333,0.08880625,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
540,40.05,-105.5833333,0.289867917,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
541,40.05,-105.5833333,0.27727,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
542,40.05,-105.5833333,0.134662083,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
543,40.05,-105.5833333,0.128363333,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
544,40.05,-105.5833333,0.253837917,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
545,40.05,-105.5833333,0.173211667,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
546,40.05,-105.5833333,0.370494167,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
547,40.05,-105.5833333,0.394682083,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
548,40.05,-105.5833333,0.050700833,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
549,40.05,-105.5833333,0.07342375,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
550,40.05,-105.5833333,0.256870833,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
551,40.05,-105.5833333,0.143532917,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
552,40.05,-105.5833333,0.168195417,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
553,40.05,-105.5833333,0.176231667,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
554,40.05,-105.5833333,0.14464125,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
555,40.05,-105.5833333,0.2432925,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
556,40.05,-105.5833333,0.376305417,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
557,-37.81666667,143.75,0.23436,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
558,-37.81666667,143.75,0.19964,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
559,-37.81666667,143.75,0.48888,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
560,-37.81666667,143.75,7.19894,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
561,-37.81666667,143.75,8.93424,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
562,-37.81666667,143.75,30.2561,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
563,-37.81666667,143.75,NaN,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
564,-37.81666667,143.75,0.23436,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
565,-37.81666667,143.75,0.2807,12.42248,386.5843,707,21.03256,5631,761.8397,0.575,176.9667,17.93333,7.208333,0.1019,1.5,5.9,69,13,18,30,12.4,1,400,95.6556,16.3,0.1249858,14515,1.292176,0.775,0.01836875,0.3335232,9.953869,12.53936,1.027779,80.89815,26.75635,0.8780149,0.09995337
566,40,-73.2,2.18156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
567,40,-73.2,0.43308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
568,40,-73.2,0.78021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
569,40,-73.2,0.56165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
570,40,-73.2,0.30452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
571,40,-73.2,0.06832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
572,40,-73.2,1.24304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
573,40,-73.2,0.94734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
574,40,-73.2,2.22013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
575,40,-73.2,1.15304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
576,40,-73.2,4.00717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
577,40,-73.2,1.6673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.09494729,NaN,NaN,NaN,NaN,NaN,NaN,0.4683357,0.5226099
578,37.61666667,101.3205556,5.6,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
579,37.61666667,101.3205556,11.62,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
